"Packet.Length.Std","Total.Length.of.Bwd.Packets","Subflow.Bwd.Bytes","Destination.Port","Packet.Length.Variance","Bwd.Packet.Length.Mean","Avg.Bwd.Segment.Size","Bwd.Packet.Length.Max","Init_Win_bytes_backward","Total.Length.of.Fwd.Packets","Subflow.Fwd.Bytes","Init_Win_bytes_forward","Average.Packet.Size","Packet.Length.Mean","Max.Packet.Length"
3.464102,6,6,24,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,443,0,0,0,0,-1,12,12,0,9,6,6
457.3547997,4574,4574,465,209173.4128,198.8695652,198.8695652,2860,351,1380,1380,8192,152.6666667,148.85,2860
15.33623,126,126,53,235.2,63,63,63,-1,70,70,-1,57.75,46.2,63
3.464101615,6,6,1068,12,6,6,6,0,0,0,29200,3,2,6
1494.366611,11601,11601,80,2233131.567,1933.5,1933.5,2920,229,26,26,8192,1291.888889,1162.7,2920
3113.953,11601,11601,80,9696701,2900.25,2900.25,8760,229,26,26,8192,1661,1453.375,8760
3.464102,6,6,1060,12,6,6,6,0,0,0,29200,3,2,6
1970.892563,11607,11607,80,3884417.495,1934.5,1934.5,7300,229,56,56,256,833.5,777.9333333,7300
3.464102,6,6,20222,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,443,0,0,0,0,252,0,0,304,0,0,0
575.2745,309,309,80,330940.8,61.8,61.8,309,40,1737,1737,29200,255.75,227.3333,1737
3.464102,6,6,5900,12,6,6,6,0,0,0,29200,3,2,6
3091.095642,11601,11601,80,9554872.268,2900.25,2900.25,8675,229,26,26,8192,1661,1453.375,8675
46.18802,133,133,53,2133.333,133,133,133,-1,53,53,-1,119.5,79.66667,133
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
2.309401,6,6,20000,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
634.1901,30,30,57522,402197.1,5,5,6,0,1375,1375,229,397.1429,347.5,1375
243.8309,6742,6742,22,59453.52,153.2273,153.2273,976,245,2686,2686,8192,119.3418,117.85,976
3.464102,6,6,199,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2.309401,6,6,7,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
588.5526366,6891,6891,443,346394.2061,344.55,344.55,1487,1129,3092,3092,8192,249.575,243.4878049,2640
3.464101615,6,6,514,12,6,6,6,0,0,0,29200,3,2,6
465.1486,6329,6329,443,216363.2,351.6111,351.6111,1703,980,777,777,8192,187,182.2051,1703
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
3.464102,6,6,264,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
1434.572,11601,11601,80,2057996,1933.5,1933.5,4380,229,56,56,256,833.0714,777.5333,4380
1679.986285,11601,11601,80,2822353.918,2320.2,2320.2,4380,229,56,56,256,897.1538462,833.0714286,4380
525.0319491,4986,4986,443,275658.5476,498.6,498.6,1448,5765,1385,1385,29200,318.55,303.3809524,1448
3350.634907,11607,11607,80,11200000,2321.4,2321.4,10135,229,26,26,8192,1454.125,1292.555556,10135
2.309401077,6,6,8082,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401,6,6,12000,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3214.168,11607,11607,80,10300000,2901.75,2901.75,11595,229,56,56,256,972.4167,897.6154,11595
0,30,30,56610,0,6,6,6,0,6,6,229,7,6,6
70.10848736,328,328,53,4915.2,164,164,164,-1,72,72,-1,109,87.2,164
2.309401,6,6,4449,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,80,0,0,0,0,122,0,0,285,0,0,0
1911.191,11607,11607,80,3652652,1934.5,1934.5,4380,229,26,26,8192,1292.556,1163.3,4380
3.464102,6,6,2161,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,9050,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
3.464102,6,6,1024,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,1036,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
833.937,17712,17712,80,695450.9,1362.462,1362.462,2920,1026,1784,1784,8192,749.8462,722.0741,2920
3.464102,6,6,1051,12,6,6,6,0,0,0,29200,3,2,6
18.86670032,46,46,443,355.952381,46,46,46,360,135,135,258,37.83333333,32.42857143,46
2705.044255,11601,11601,80,7317264.423,2900.25,2900.25,10135,229,62,62,256,897.6153846,833.5,10135
1632.899,11601,11601,80,2666360,2320.2,2320.2,4380,229,62,62,256,833.5,777.9333,4380
2.309401,6,6,1061,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,2068,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
3.464101615,6,6,9415,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,1521,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401,6,6,5998,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
3.464102,6,6,1198,12,6,6,6,0,0,0,29200,3,2,6
2460.653,11601,11601,80,6054813,2320.2,2320.2,7300,229,26,26,8192,1453.375,1291.889,7300
2.309401,6,6,554,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
1903.963,11607,11607,80,3625074,1934.5,1934.5,4380,229,26,26,8192,1292.556,1163.3,4380
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
4097.538,26,26,49533,16800000,13,13,20,256,11607,11607,8192,1661.857,1454.125,11595
953.2824062,57567,57567,443,908747.3459,1599.083333,1599.083333,2896,61,1029,1029,29200,976.6,960.5901639,2896
24.39750182,170,170,53,595.2380952,85,85,85,-1,140,140,-1,57.5,49.28571429,85
3.464101615,6,6,3986,12,6,6,6,0,0,0,29200,3,2,6
55.8677,264,264,53,3121.2,132,132,132,-1,60,60,-1,88.5,70.8,132
26.83841,176,176,53,720.3,88,88,88,-1,78,78,-1,73.25,58.6,88
1723.623,11601,11601,80,2970875,2320.2,2320.2,5840,229,62,62,256,833.5,777.9333,5840
1149.284,112481,112481,443,1320854,1874.683,1874.683,4380,1013,1108,1108,8192,1042.101,1032.627,4380
12.5,0,0,443,156.25,0,0,0,-1,43,43,256,16.33333,12.25,31
9.237604307,78,78,53,85.33333333,78,78,78,-1,62,62,-1,101,67.33333333,78
0,0,0,443,0,0,0,0,-1,12,12,63591,9,6,6
8.763561,110,110,53,76.8,55,55,55,-1,78,78,-1,56.75,45.4,55
2554.159,11607,11607,80,6523729,2321.4,2321.4,5840,229,26,26,8192,1454.125,1292.556,5840
692.5504761,10676,10676,443,479626.1619,1067.6,1067.6,1672,62,675,675,8192,567.55,540.5238095,1672
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464101615,6,6,1138,12,6,6,6,0,0,0,29200,3,2,6
747.0773,507804,507804,443,558124.5,1410.567,1410.567,2920,34,3507,3507,8192,931.3497,929.6564,2920
634.1901,30,30,55600,402197.1,5,5,6,0,1375,1375,229,397.1429,347.5,1375
2.309401,6,6,8654,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
8.76356092,120,120,53,76.8,60,60,60,-1,88,88,-1,63,50.4,60
3.464102,6,6,1801,12,6,6,6,0,0,0,29200,3,2,6
53.12908808,258,258,53,2822.7,129,129,129,-1,64,64,-1,88.5,70.8,129
521.5581,5260,5260,443,272022.9,657.5,657.5,1460,980,550,550,8192,341.7647,322.7778,1460
1903.963,11607,11607,80,3625074,1934.5,1934.5,4380,229,26,26,8192,1292.556,1163.3,4380
8.763561,96,96,53,76.8,48,48,48,-1,64,64,-1,48,38.4,48
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
2.309401077,6,6,7800,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
3.464102,6,6,7911,12,6,6,6,0,0,0,29200,3,2,6
146.5993406,6,6,5324,21491.36667,6,6,6,0,423,423,176,147.8,123.1666667,310
2.309401,6,6,512,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,9418,12,6,6,6,0,0,0,29200,3,2,6
17.52712,136,136,53,307.2,68,68,68,-1,72,72,-1,61,48.8,68
12.5,37,37,443,156.25,18.5,18.5,31,62,6,6,0,16.33333,12.25,31
3113.953,11601,11601,80,9696701,2900.25,2900.25,8760,229,26,26,8192,1661,1453.375,8760
53.12908808,258,258,53,2822.7,129,129,129,-1,64,64,-1,88.5,70.8,129
2033.250541,11601,11601,80,4134107.764,2320.2,2320.2,7300,229,56,56,256,897.1538462,833.0714286,7300
2.309401077,6,6,1083,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401,6,6,1199,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2033.250541,11601,11601,80,4134107.764,2320.2,2320.2,7300,229,56,56,256,897.1538462,833.0714286,7300
25.40341,90,90,53,645.3333,90,90,90,-1,46,46,-1,91,60.66667,90
2.309401,6,6,5555,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401,6,6,4445,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
13.89069,480,480,21,192.9514,19.2,19.2,51,229,200,200,8192,15.81395,15.45455,51
645.7957,5586,5586,443,417052,620.6667,620.6667,1826,32120,2127,2127,8192,453.7059,428.5,1826
2.309401077,6,6,898,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2138.329153,11607,11607,80,4572451.567,1934.5,1934.5,5840,229,26,26,8192,1292.555556,1163.3,5840
2952.521,26,26,57209,8717379,13,13,20,256,11607,11607,8192,1454.125,1292.556,8760
3.464102,6,6,13782,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
1774.906,11601,11601,80,3150292,2320.2,2320.2,5840,229,56,56,256,897.1538,833.0714,5840
2.309401077,6,6,34571,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2138.329,11607,11607,80,4572452,1934.5,1934.5,5840,229,26,26,8192,1292.556,1163.3,5840
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2897.219747,68,68,64145,8393882.263,6.8,6.8,20,256,11613,11613,229,779.1333333,730.4375,11595
1804.898987,11607,11607,80,3257660.352,1934.5,1934.5,5840,229,56,56,256,833.5,777.9333333,5840
3,6,6,80,9,3,3,6,132,6,6,254,6,4.5,6
1980.71,26,26,52613,3923213,13,13,20,256,11601,11601,8192,1453.375,1291.889,4380
2.309401,6,6,6389,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
1970.893,11601,11601,80,3884417,2320.2,2320.2,7300,229,62,62,256,833.5,777.9333,7300
0,0,0,80,0,0,0,0,227,0,0,229,0,0,0
49.07477,134,134,53,2408.333,134,134,134,-1,49,49,-1,116,77.33333,134
3.464102,6,6,9594,12,6,6,6,0,0,0,29200,3,2,6
421.1535,6125,6125,443,177370.3,322.3684,322.3684,1460,290,960,960,8192,181.6667,177.125,1460
3.464102,6,6,1233,12,6,6,6,0,0,0,29200,3,2,6
2175.302587,11607,11607,80,4731941.346,2321.4,2321.4,7215,229,56,56,256,897.6153846,833.5,7215
3.464102,6,6,18040,12,6,6,6,0,0,0,29200,3,2,6
0,30,30,32873,0,6,6,6,0,6,6,229,7,6,6
0,0,0,80,0,0,0,0,-1,12,12,256,9,6,6
3544.652026,26,26,51047,12600000,13,13,20,256,11601,11601,8192,1661,1453.375,10135
2.309401,6,6,2998,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401,6,6,1049,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
80.82903769,186,186,53,6533.333333,186,186,186,-1,46,46,-1,139,92.66666667,186
4097.537534,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857143,1454.125,11595
0,0,0,443,0,0,0,0,-1,12,12,256,9,6,6
3113.952607,11601,11601,80,9696700.839,2900.25,2900.25,8760,229,26,26,8192,1661,1453.375,8760
2.309401,6,6,44501,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
34.64102,113,113,53,1200,113,113,113,-1,53,53,-1,109.5,73,113
3.464102,6,6,9502,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
0,0,0,40523,0,0,0,0,-1,0,0,6340,0,0,0
149.2706,287,287,80,22281.71,71.75,71.75,275,4747,373,373,8192,94.28571,82.5,367
43.87862046,116,116,53,1925.333333,116,116,116,-1,40,40,-1,98,65.33333333,116
3.464102,6,6,11111,12,6,6,6,0,0,0,29200,3,2,6
97.49461524,416,416,53,9505.2,208,208,208,-1,60,60,-1,126.5,101.2,208
3.464102,6,6,48080,12,6,6,6,0,0,0,29200,3,2,6
558.8656548,8456,8456,443,312330.8201,650.4615385,650.4615385,2920,135,2715,2715,8192,349.09375,338.5151515,2920
35.21836642,110,110,53,1240.333333,110,110,110,-1,49,49,-1,104,69.33333333,110
0,0,0,138,0,0,0,0,-1,3055,3055,-1,253.0769,235,235
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
3.464101615,6,6,1151,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,1971,12,6,6,6,0,0,0,29200,3,2,6
162.6065,849,849,80,26440.86,60.64286,60.64286,849,114,344,344,29200,39.76667,38.48387,849
3350.635,11607,11607,80,11200000,2321.4,2321.4,10135,229,26,26,8192,1454.125,1292.556,10135
1645.242,11601,11601,80,2706820,1933.5,1933.5,4380,229,26,26,8192,1291.889,1162.7,4380
3.464102,6,6,5405,12,6,6,6,0,0,0,29200,3,2,6
22.93365171,172,172,53,525.952381,86,86,86,-1,156,156,-1,61.16666667,52.42857143,86
2.309401077,6,6,4662,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
647.9557855,578,578,88,419846.7,289,289,289,-1,2944,2944,-1,1248.5,998.8,1472
2.309401077,6,6,32777,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401077,6,6,1088,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
3.464102,6,6,1097,12,6,6,6,0,0,0,29200,3,2,6
2866.607,11601,11601,80,8217438,2320.2,2320.2,8760,229,26,26,8192,1453.375,1291.889,8760
17.89786,0,0,443,320.3333,0,0,0,-1,31,31,796,31,20.66667,31
314.2577362,1541,1541,80,98757.92473,110.0714286,110.0714286,1535,969,985,985,8192,84.2,81.48387097,1535
0,0,0,80,0,0,0,0,1173,0,0,503,0,0,0
1543.786,62,62,63306,2383275,6.888889,6.888889,20,256,11613,11613,229,730.0625,687.1176,4380
73.90083,175,175,53,5461.333,175,175,175,-1,47,47,-1,134.5,89.66667,175
42.17464,236,236,53,1778.7,118,118,118,-1,82,82,-1,89.75,71.8,118
3.464101615,6,6,5998,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,2111,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401077,6,6,4321,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401077,6,6,5100,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
9.237604,62,62,53,85.33333,62,62,62,-1,46,46,-1,77,51.33333,62
2107.035,11607,11607,80,4439596,2321.4,2321.4,7215,229,62,62,256,833.9286,778.3333,7215
3.464101615,6,6,13,12,6,6,6,0,0,0,29200,3,2,6
102.4241,444,444,53,10490.7,222,222,222,-1,70,70,-1,137.25,109.8,222
0,0,0,56768,0,0,0,0,-1,12,12,385,9,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
2.309401077,6,6,6543,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
526.8282,6222,6222,443,277548,388.875,388.875,2836,368,1606,1606,29200,230.2353,223.6571,2836
2931.43,11607,11607,80,8593279,2321.4,2321.4,8675,229,26,26,8192,1454.125,1292.556,8675
2045.109,20,20,14844,4182472,10,10,20,256,11601,11601,29200,1660.143,1452.625,4380
61.34493,284,284,53,3763.2,142,142,142,-1,60,60,-1,93.5,74.8,142
2.309401,6,6,4443,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
553.3064,4448,4448,443,306148,741.3333,741.3333,1448,939,343,343,29200,342.2143,319.4,1448
2.309401,6,6,1998,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464101615,6,6,9502,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,28960,0,0,29200,0,0,0
2138.329153,11607,11607,80,4572451.567,1934.5,1934.5,5840,229,26,26,8192,1292.555556,1163.3,5840
2.309401,6,6,992,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,17877,12,6,6,6,0,0,0,29200,3,2,6
2866.607422,11601,11601,80,8217438.111,2320.2,2320.2,8760,229,26,26,8192,1453.375,1291.888889,8760
8.763561,132,132,53,76.8,66,66,66,-1,100,100,-1,70.5,56.4,66
2.309401,6,6,6510,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
634.1901472,30,30,15571,402197.1429,5,5,6,0,1375,1375,229,397.1428571,347.5,1375
3091.096,11601,11601,80,9554872,2900.25,2900.25,8675,229,26,26,8192,1661,1453.375,8675
0,0,0,80,0,0,0,0,26544,0,0,29200,0,0,0
2.309401,6,6,1201,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,58395,0,0,0,0,-1,12,12,12868,9,6,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2.309401,6,6,2601,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
4097.538,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857,1454.125,11595
0,42,42,19367,0,6,6,6,0,6,6,229,6.75,6,6
1638.522,11601,11601,80,2684753,1933.5,1933.5,5840,229,56,56,256,833.0714,777.5333,5840
2931.429562,11607,11607,80,8593279.278,2321.4,2321.4,8675,229,26,26,8192,1454.125,1292.555556,8675
3.464102,6,6,57797,12,6,6,6,0,0,0,29200,3,2,6
9.237604,71,71,53,85.33333,71,71,71,-1,55,55,-1,90.5,60.33333,71
0,0,0,56849,0,0,0,0,-1,12,12,254,9,6,6
3.464102,6,6,1100,12,6,6,6,0,0,0,29200,3,2,6
17.89786,0,0,33522,320.3333,0,0,0,-1,31,31,59,31,20.66667,31
33.43650699,189,189,53,1118,94.5,94.5,124,-1,92,92,-1,82.5,66,124
0,0,0,53098,0,0,0,0,65535,0,0,269,0,0,0
25.19524,162,162,53,634.8,81,81,81,-1,70,70,-1,66.75,53.4,81
683.2908961,41226,41226,80,466886.4486,981.5714286,981.5714286,1460,34,2388,2388,8192,650.9552239,641.3823529,1460
3.464102,6,6,16080,12,6,6,6,0,0,0,29200,3,2,6
26.83841,158,158,53,720.3,79,79,79,-1,60,60,-1,62,49.6,79
0,6,6,53586,0,6,6,6,256,6,6,106,9,6,6
0,30,30,50864,0,6,6,6,0,6,6,229,7,6,6
3350.635,11607,11607,80,11200000,2321.4,2321.4,10135,229,26,26,8192,1454.125,1292.556,10135
3.464102,6,6,9101,12,6,6,6,0,0,0,29200,3,2,6
1903.962654,11607,11607,80,3625073.789,1934.5,1934.5,4380,229,26,26,8192,1292.555556,1163.3,4380
2219.676,11601,11601,80,4926963,2320.2,2320.2,5755,229,26,26,8192,1453.375,1291.889,5755
32.31563,204,204,53,1044.3,102,102,102,-1,86,86,-1,83.25,66.6,102
62.4576,328,328,53,3900.952,164,164,164,-1,144,144,-1,84.66667,72.57143,164
7.807201,140,140,53,60.95238,70,70,70,-1,216,216,-1,68.33333,58.57143,70
2.309401,6,6,10566,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,46,46,53,0,23,23,23,-1,46,46,-1,28.75,23,23
3.464102,6,6,32775,12,6,6,6,0,0,0,29200,3,2,6
0,6,6,54791,0,6,6,6,253,6,6,110,9,6,6
239.0868,6742,6742,22,57162.49,153.2273,153.2273,976,245,2710,2710,8192,113.8795,112.5238,976
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
29.277,194,194,53,857.1429,97,97,97,-1,148,148,-1,63.16667,54.14286,97
319.3698,872,872,80,101997.1,218,218,860,31,442,442,8192,187.7143,164.25,860
2.309401077,6,6,1098,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401,6,6,5061,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,6,6,80,0,6,6,6,123,6,6,463,9,6,6
2554.159212,11607,11607,80,6523729.278,2321.4,2321.4,5840,229,26,26,8192,1454.125,1292.555556,5840
933.1768,34382,34382,443,870818.9,1146.067,1146.067,2896,63,718,718,29200,638.1818,626.7857,2896
2138.329,11607,11607,80,4572452,1934.5,1934.5,5840,229,26,26,8192,1292.556,1163.3,5840
1911.59573,11601,11601,80,3654198.233,1933.5,1933.5,5840,229,26,26,8192,1291.888889,1162.7,5840
2650.586,11607,11607,80,7025604,2321.4,2321.4,7215,229,26,26,8192,1454.125,1292.556,7215
70.10848736,320,320,53,4915.2,160,160,160,-1,64,64,-1,104,83.2,160
1911.59573,11601,11601,80,3654198.233,1933.5,1933.5,5840,229,26,26,8192,1291.888889,1162.7,5840
3214.168,11607,11607,80,10300000,2901.75,2901.75,11595,229,56,56,256,972.4167,897.6154,11595
8.763561,96,96,53,76.8,48,48,48,-1,64,64,-1,48,38.4,48
684.5749,8231,8231,443,468642.8,391.9524,391.9524,4083,123,831,831,8192,210.7442,205.9545,4083
2.309401077,6,6,50002,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
43.8178,236,236,53,1920,118,118,118,-1,76,76,-1,87.5,70,118
3.464102,6,6,1123,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,1805,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
3.464102,6,6,1083,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,5550,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,6106,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,6,6,56137,0,6,6,6,256,6,6,913,9,6,6
3.464102,6,6,6565,12,6,6,6,0,0,0,29200,3,2,6
634.1901472,30,30,32277,402197.1429,5,5,6,0,1375,1375,229,397.1428571,347.5,1375
3350.635,11607,11607,80,11200000,2321.4,2321.4,10135,229,26,26,8192,1454.125,1292.556,10135
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
7.602631,12,12,40347,57.8,6,6,6,0,29,29,40935,11.75,9.4,23
0,6,6,55761,0,6,6,6,255,6,6,119,9,6,6
1511.261665,68,68,61431,2283911.82,6.8,6.8,20,256,11607,11607,229,687.1176471,648.9444444,5840
34.06367,103,103,53,1160.333,103,103,103,-1,44,44,-1,95.5,63.66667,103
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2.309401077,6,6,1050,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
52.53887,136,136,53,2760.333,136,136,136,-1,45,45,-1,113,75.33333,136
192.4793,1064,1064,80,37048.29,70.93333,70.93333,1038,343,462,462,8192,49.22581,47.6875,1038
2662.265,26,26,49213,7087654,13,13,20,256,11607,11607,8192,1454.125,1292.556,7300
3.464102,6,6,3168,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
237.8683109,418,418,6703,56581.33333,418,418,418,16177,6,6,0,215,143.3333333,418
0,6,6,53399,0,6,6,6,260,6,6,222,9,6,6
38.8883,208,208,53,1512.3,104,104,104,-1,66,66,-1,76.75,61.4,104
319.1805,871,871,80,101876.2,217.75,217.75,859,31,443,443,8192,187.7143,164.25,859
3113.953,26,26,14801,9696701,8.666667,8.666667,20,256,11601,11601,29200,1661,1453.375,8760
0,6,6,58389,0,6,6,6,256,6,6,58,9,6,6
2.309401077,6,6,5510,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
30.67246,198,198,53,940.8,99,99,99,-1,86,86,-1,81.75,65.4,99
2138.329,26,26,61658,4572452,13,13,20,256,11607,11607,8192,1292.556,1163.3,5840
0,6,6,58318,0,6,6,6,256,6,6,106,9,6,6
3.464101615,6,6,6667,12,6,6,6,0,0,0,29200,3,2,6
155.1995,469,469,443,24086.9,78.16667,78.16667,287,31088,788,788,29200,104.75,96.69231,509
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
1679.986,11601,11601,80,2822354,2320.2,2320.2,4380,229,56,56,256,897.1538,833.0714,4380
2804.565,11601,11601,80,7865584,2900.25,2900.25,10135,229,56,56,256,971.9167,897.1538,10135
44.40345332,258,258,53,1971.666667,129,129,129,-1,152,152,-1,74.66666667,64,129
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464101615,6,6,7200,12,6,6,6,0,0,0,29200,3,2,6
31.76791,206,206,53,1009.2,103,103,103,-1,90,90,-1,85.25,68.2,103
33.41108,192,192,53,1116.3,96,96,96,-1,70,70,-1,74.25,59.4,96
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
792.5827582,2278,2278,80,628187.4286,569.5,569.5,2266,237,426,426,8192,386.2857143,338,2266
1903.962654,11607,11607,80,3625073.789,1934.5,1934.5,4380,229,26,26,8192,1292.555556,1163.3,4380
2460.653,11601,11601,80,6054813,2320.2,2320.2,7300,229,26,26,8192,1453.375,1291.889,7300
0,6,6,7788,0,6,6,6,16560,6,6,343,9,6,6
1052.59,80774,80774,443,1107946,1442.393,1442.393,2920,1172,3401,3401,8192,801.6667,794.1038,2920
0,0,0,57063,0,0,0,0,-1,12,12,5797,9,6,6
2726.136143,11607,11607,80,7431818.269,2321.4,2321.4,10220,229,56,56,256,897.6153846,833.5,10220
1161.100172,91105,91105,80,1348153.61,1786.372549,1786.372549,4380,8190,1270,1270,8192,1169.303797,1154.6875,4380
0,0,0,80,0,0,0,0,-1,36,36,256,7,6,6
0,48,48,123,0,48,48,48,-1,48,48,-1,72,48,48
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
1911.596,11601,11601,80,3654198,1933.5,1933.5,5840,229,26,26,8192,1291.889,1162.7,5840
33.66855,216,216,53,1133.571,108,108,108,-1,156,156,-1,68.5,58.71429,108
2931.43,11607,11607,80,8593279,2321.4,2321.4,8675,229,26,26,8192,1454.125,1292.556,8675
18.47521,85,85,53,341.3333,85,85,85,-1,53,53,-1,95.5,63.66667,85
0,0,0,443,0,0,0,0,252,0,0,304,0,0,0
2138.329153,11607,11607,80,4572451.567,1934.5,1934.5,5840,229,26,26,8192,1292.555556,1163.3,5840
0,30,30,52527,0,6,6,6,0,6,6,229,7,6,6
21.9089,162,162,53,480,81,81,81,-1,82,82,-1,71.25,57,81
3.464102,6,6,765,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,749,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
8.763561,94,94,53,76.8,47,47,47,-1,62,62,-1,46.75,37.4,47
3378.299,26,26,57983,11400000,13,13,20,256,11607,11607,8192,1454.125,1292.556,10220
14.2407865,148,148,53,202.8,74,74,74,-1,96,96,-1,73,58.4,74
1322.038,157825,157825,443,1747786,2104.333,2104.333,4380,62,935,935,8192,1230.698,1221.231,4380
3.464101615,6,6,32778,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,8649,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
